timestamp,angle,cir_left,cir_right,diff
1758195171283,30.730438,8.2540803E-4,0.0063776663,-0.0055522583
1758195171305,30.730438,8.2540803E-4,0.0063776663,-0.0055522583
1758195171315,30.737122,8.2540803E-4,0.0063776663,-0.0055522583
1758195171334,30.740997,8.2540803E-4,0.0063776663,-0.0055522583
1758195171335,30.740997,9.009631E-4,0.0064361263,-0.005535163
1758195171366,30.742157,9.009631E-4,0.0064361263,-0.005535163
1758195171377,30.742157,9.939373E-4,0.0064840284,-0.005490091
1758195171387,30.741028,9.939373E-4,0.0064840284,-0.005490091
1758195171402,30.741669,9.939373E-4,0.0064840284,-0.005490091
1758195171414,30.741669,0.001234024,0.0066196127,-0.005385589
1758195171425,30.737091,0.001234024,0.0066196127,-0.005385589
1758195171456,30.737091,8.510005E-4,0.0064235586,-0.005572558
1758195171457,30.7435,8.510005E-4,0.0064235586,-0.005572558
1758195171490,30.7435,0.0011233754,0.0065583093,-0.005434934
1758195171491,30.747192,0.0011233754,0.0065583093,-0.005434934
1758195171509,30.748962,0.0011233754,0.0065583093,-0.005434934
1758195171534,30.748962,0.0010255039,0.006762779,-0.005737275
1758195171535,30.74469,0.0010255039,0.006762779,-0.005737275
1758195171561,30.746704,0.0010255039,0.006762779,-0.005737275
1758195171562,30.746704,0.0011428762,0.0068892646,-0.0057463883
1758195171600,30.738892,0.0011428762,0.0068892646,-0.0057463883
1758195171602,30.738892,0.0010910954,0.0067249807,-0.005633885
1758195171607,30.743042,0.0010910954,0.0067249807,-0.005633885
1758195171645,30.738708,0.0010910954,0.0067249807,-0.005633885
1758195171647,30.738708,9.4723783E-4,0.006706789,-0.005759551
1758195171649,30.741669,9.4723783E-4,0.006706789,-0.005759551
1758195171685,30.73764,9.4723783E-4,0.006706789,-0.005759551
1758195171687,30.73764,0.0011979081,0.006479476,-0.005281568
1758195171688,30.738434,0.0011979081,0.006479476,-0.005281568
1758195171725,30.738434,0.0012288275,0.006333133,-0.0051043057
1758195171734,30.738556,0.0012288275,0.006333133,-0.0051043057
1758195171749,30.749603,0.0012288275,0.006333133,-0.0051043057
1758195171749,30.749603,0.0012288275,0.006333133,-0.0051043057
1758195171757,30.749603,0.001026012,0.0063198674,-0.0052938554
1758195171780,30.7453,0.001026012,0.0063198674,-0.0052938554
1758195171818,30.7453,8.964848E-4,0.0064847507,-0.005588266
1758195171827,30.743408,8.964848E-4,0.0064847507,-0.005588266
1758195171844,30.746246,8.964848E-4,0.0064847507,-0.005588266
1758195171844,30.746246,7.262337E-4,0.006515012,-0.0057887784
1758195171847,30.743683,7.262337E-4,0.006515012,-0.0057887784
1758195171874,30.647888,7.262337E-4,0.006515012,-0.0057887784
1758195171900,30.647888,8.281774E-4,0.0065528373,-0.00572466
1758195171909,30.735504,8.281774E-4,0.0065528373,-0.00572466
1758195171918,30.735504,8.281774E-4,0.0065528373,-0.00572466
1758195171948,30.735504,8.873156E-4,0.006708867,-0.005821551
1758195171958,30.77005,8.873156E-4,0.006708867,-0.005821551
1758195171980,30.77005,8.873156E-4,0.006708867,-0.005821551
1758195171981,30.766907,9.889501E-4,0.0067480206,-0.0057590706
1758195171991,30.775543,9.889501E-4,0.0067480206,-0.0057590706
1758195172002,30.775543,0.0010895707,0.0066191847,-0.005529614
1758195172029,30.779694,0.0010895707,0.0066191847,-0.005529614
1758195172030,30.779694,0.0010895707,0.0066191847,-0.005529614
1758195172049,30.779694,9.87697E-4,0.0066684363,-0.0056807394
1758195172059,30.786438,9.87697E-4,0.0066684363,-0.0056807394
1758195172070,30.791016,9.87697E-4,0.0066684363,-0.0056807394
1758195172093,30.791016,9.456398E-4,0.006554436,-0.005608796
1758195172093,30.797638,9.456398E-4,0.006554436,-0.005608796
1758195172108,30.815826,9.456398E-4,0.006554436,-0.005608796
1758195172139,30.815826,0.0010556778,0.0065624267,-0.005506749
1758195172140,30.8555,0.0010556778,0.0065624267,-0.005506749
1758195172166,30.8555,0.0011159121,0.0066195843,-0.005503672
1758195172167,30.943481,0.0011159121,0.0066195843,-0.005503672
1758195172193,31.272797,0.0011159121,0.0066195843,-0.005503672
