timestamp,angle,cir_left,cir_right,diff
1758195201060,60.439728,0.0013392352,0.00487623,-0.0035369946
1758195201072,60.439728,0.0013392352,0.00487623,-0.0035369946
1758195201089,60.43814,0.0013392352,0.00487623,-0.0035369946
1758195201090,60.441833,0.0013716696,0.0047038533,-0.0033321837
1758195201115,60.44748,0.0013716696,0.0047038533,-0.0033321837
1758195201139,60.44748,0.0014491938,0.004538529,-0.0030893353
1758195201140,60.452423,0.0014491938,0.004538529,-0.0030893353
1758195201165,60.452423,0.0016516388,0.0045640115,-0.0029123728
1758195201167,60.446503,0.0016516388,0.0045640115,-0.0029123728
1758195201189,60.44217,0.0016516388,0.0045640115,-0.0029123728
1758195201198,60.44217,0.0016236434,0.0045567993,-0.0029331557
1758195201215,60.443176,0.0016236434,0.0045567993,-0.0029331557
1758195201250,60.443176,0.0016921993,0.004270289,-0.00257809
1758195201260,60.4494,0.0016921993,0.004270289,-0.00257809
1758195201279,60.4494,0.0018138668,0.0044164136,-0.002602547
1758195201280,60.450684,0.0018138668,0.0044164136,-0.002602547
1758195201282,60.45047,0.0018138668,0.0044164136,-0.002602547
1758195201303,60.451813,0.0018138668,0.0044164136,-0.002602547
1758195201342,60.451813,0.0018150343,0.004771142,-0.0029561075
1758195201351,60.453583,0.0018150343,0.004771142,-0.0029561075
1758195201368,60.452576,0.0018150343,0.004771142,-0.0029561075
1758195201378,60.4523,0.00185031,0.004916989,-0.0030666788
1758195201402,60.453827,0.00185031,0.004916989,-0.0030666788
1758195201402,60.453827,0.0015976122,0.0048970967,-0.0032994845
1758195201403,60.45575,0.0015976122,0.0048970967,-0.0032994845
1758195201430,60.456482,0.0015976122,0.0048970967,-0.0032994845
1758195201465,60.456482,0.001439986,0.004659512,-0.003219526
1758195201474,60.45923,0.001439986,0.004659512,-0.003219526
1758195201490,60.45923,0.002007498,0.0044083423,-0.0024008444
1758195201501,60.46289,0.002007498,0.0044083423,-0.0024008444
1758195201512,60.4653,0.002007498,0.0044083423,-0.0024008444
1758195201540,60.4653,0.0023708227,0.004557193,-0.00218637
1758195201540,60.4693,0.0023708227,0.004557193,-0.00218637
1758195201549,60.47226,0.0023708227,0.004557193,-0.00218637
1758195201559,60.47226,0.002086931,0.0047487407,-0.0026618098
1758195201585,60.472717,0.002086931,0.0047487407,-0.0026618098
1758195201587,60.472717,0.002086931,0.0047487407,-0.0026618098
1758195201623,60.472717,0.0017011862,0.00495909,-0.003257904
1758195201624,60.470764,0.0017011862,0.00495909,-0.003257904
1758195201655,60.470764,0.0015292984,0.0046181274,-0.003088829
1758195201656,60.4693,0.0015292984,0.0046181274,-0.003088829
1758195201681,60.469574,0.0015292984,0.0046181274,-0.003088829
1758195201709,60.469574,0.0015284007,0.0044946633,-0.0029662626
1758195201718,60.473663,0.0015284007,0.0044946633,-0.0029662626
1758195201737,60.473663,0.001596046,0.0045906063,-0.0029945602
1758195201747,60.46997,0.001596046,0.0045906063,-0.0029945602
1758195201748,60.46997,0.001596046,0.0045906063,-0.0029945602
1758195201764,60.46997,0.0017063887,0.0046426547,-0.002936266
1758195201773,60.470856,0.0017063887,0.0046426547,-0.002936266
1758195201806,60.465057,0.0017063887,0.0046426547,-0.002936266
1758195201806,60.465057,0.0017842664,0.00477578,-0.0029915133
1758195201827,60.468445,0.0017842664,0.00477578,-0.0029915133
1758195201858,60.468445,0.0017672837,0.004707954,-0.0029406701
1758195201869,60.475525,0.0017672837,0.004707954,-0.0029406701
1758195201882,60.475525,0.0017672837,0.004707954,-0.0029406701
1758195201901,60.475525,0.0017373089,0.0047918386,-0.0030545297
1758195201912,60.483124,0.0017373089,0.0047918386,-0.0030545297
1758195201912,60.483124,0.0017373089,0.0047918386,-0.0030545297
1758195201933,60.483124,0.0017413163,0.0047674077,-0.0030260915
