timestamp,angle,cir_left,cir_right,diff
1758172582214,-30.567505,0.0010187537,0.0021501274,-0.0011313737
1758172582241,-30.567505,0.0010307389,0.0021607536,-0.0011300147
1758172582245,-30.572205,0.0010307389,0.0021607536,-0.0011300147
1758172582246,-30.572205,0.0010307389,0.0021607536,-0.0011300147
1758172582247,-30.572632,0.0010307389,0.0021607536,-0.0011300147
1758172582270,-30.572632,8.751222E-4,0.0020085853,-0.0011334631
1758172582280,-30.57193,8.751222E-4,0.0020085853,-0.0011334631
1758172582302,-30.57312,8.751222E-4,0.0020085853,-0.0011334631
1758172582314,-30.57312,7.0548133E-4,0.0020484095,-0.0013429283
1758172582317,-30.575989,7.0548133E-4,0.0020484095,-0.0013429283
1758172582358,-30.575989,7.5516984E-4,0.0020456372,-0.0012904673
1758172582368,-30.578033,7.5516984E-4,0.0020456372,-0.0012904673
1758172582381,-30.578552,7.5516984E-4,0.0020456372,-0.0012904673
1758172582393,-30.578552,8.5763086E-4,0.0019933325,-0.0011357017
1758172582402,-30.577026,8.5763086E-4,0.0019933325,-0.0011357017
1758172582434,-30.577026,9.5975614E-4,0.0018695518,-9.097957E-4
1758172582444,-30.574677,9.5975614E-4,0.0018695518,-9.097957E-4
1758172582464,-30.574677,0.0010377786,0.0019212051,-8.834265E-4
1758172582465,-30.575867,0.0010377786,0.0019212051,-8.834265E-4
1758172582481,-30.575256,0.0010377786,0.0019212051,-8.834265E-4
1758172582490,-30.574432,0.0010377786,0.0019212051,-8.834265E-4
1758172582512,-30.574432,7.718492E-4,0.0020192561,-0.0012474069
1758172582521,-30.574158,7.718492E-4,0.0020192561,-0.0012474069
1758172582547,-30.575592,7.718492E-4,0.0020192561,-0.0012474069
1758172582548,-30.576233,8.596884E-4,0.0019694672,-0.0011097788
1758172582577,-30.576233,9.2783E-4,0.001980631,-0.0010528009
1758172582578,-30.575867,9.2783E-4,0.001980631,-0.0010528009
1758172582591,-30.577087,9.2783E-4,0.001980631,-0.0010528009
1758172582618,-30.577087,7.469588E-4,0.0018924328,-0.001145474
1758172582619,-30.577301,7.469588E-4,0.0018924328,-0.001145474
1758172582638,-30.576172,7.469588E-4,0.0018924328,-0.001145474
1758172582648,-30.575745,7.469588E-4,0.0018924328,-0.001145474
1758172582672,-30.575745,7.102343E-4,0.0020574713,-0.001347237
1758172582682,-30.580109,7.102343E-4,0.0020574713,-0.001347237
1758172582687,-30.582947,7.102343E-4,0.0020574713,-0.001347237
1758172582714,-30.582947,9.586611E-4,0.0020508077,-0.0010921466
1758172582722,-30.583405,9.586611E-4,0.0020508077,-0.0010921466
1758172582753,-30.586761,9.586611E-4,0.0020508077,-0.0010921466
1758172582755,-30.586761,5.927511E-4,0.0019916296,-0.0013988785
1758172582789,-30.586761,8.421798E-4,0.00198612,-0.00114394
1758172582790,-30.587524,8.421798E-4,0.00198612,-0.00114394
1758172582821,-30.587524,6.656838E-4,0.0019580044,-0.0012923207
1758172582822,-30.5878,6.656838E-4,0.0019580044,-0.0012923207
1758172582846,-30.588501,6.656838E-4,0.0019580044,-0.0012923207
1758172582848,-30.588623,6.656838E-4,0.0019580044,-0.0012923207
1758172582882,-30.588623,7.111237E-4,0.0019830328,-0.0012719091
1758172582882,-30.58963,7.111237E-4,0.0019830328,-0.0012719091
1758172582907,-30.590118,7.111237E-4,0.0019830328,-0.0012719091
1758172582908,-30.58902,6.358012E-4,0.0020284965,-0.0013926954
1758172582929,-30.587372,6.358012E-4,0.0020284965,-0.0013926954
1758172582956,-30.587372,7.1082014E-4,0.00207462,-0.0013637999
1758172582972,-30.586151,7.1082014E-4,0.00207462,-0.0013637999
1758172582982,-30.586151,7.1082014E-4,0.00207462,-0.0013637999
1758172583007,-30.586151,6.9216464E-4,0.0020211958,-0.0013290312
1758172583015,-30.585052,6.9216464E-4,0.0020211958,-0.0013290312
