timestamp,angle,cir_left,cir_right,diff
1758372120185,-30.581848,0.0016039312,0.0047643096,-0.0031603784
1758372120213,-30.584198,0.0014603332,0.004917787,-0.0034574536
1758372120227,-30.584198,0.0014603332,0.004917787,-0.0034574536
1758372120235,-30.584198,0.0014603332,0.004917787,-0.0034574536
1758372120248,-30.58368,0.0014603332,0.004917787,-0.0034574536
1758372120260,-30.58368,0.0015374271,0.0049431254,-0.0034056983
1758372120271,-30.587494,0.0015374271,0.0049431254,-0.0034056983
1758372120272,-30.587494,0.0015374271,0.0049431254,-0.0034056983
1758372120319,-30.587494,0.0015876293,0.004899966,-0.0033123367
1758372120328,-30.589722,0.0015876293,0.004899966,-0.0033123367
1758372120331,-30.589966,0.0015876293,0.004899966,-0.0033123367
1758372120355,-30.589966,0.0015142069,0.004900135,-0.0033859282
1758372120355,-30.592987,0.0015142069,0.004900135,-0.0033859282
1758372120376,-30.595886,0.0015142069,0.004900135,-0.0033859282
1758372120378,-30.595886,0.001456286,0.004762538,-0.003306252
1758372120412,-30.592438,0.001456286,0.004762538,-0.003306252
1758372120413,-30.592438,0.001456286,0.004762538,-0.003306252
1758372120417,-30.592438,0.0013251728,0.004789418,-0.0034642452
1758372120444,-30.588135,0.0013251728,0.004789418,-0.0034642452
1758372120481,-30.588135,0.0014617278,0.00480608,-0.0033443521
1758372120491,-30.584229,0.0014617278,0.00480608,-0.0033443521
1758372120511,-30.58191,0.0019627633,0.0047783935,-0.0028156303
1758372120520,-30.5831,0.0019627633,0.0047783935,-0.0028156303
1758372120554,-30.5831,0.0019351311,0.004804025,-0.0028688938
1758372120555,-30.588501,0.0019351311,0.004804025,-0.0028688938
1758372120586,-30.588501,0.0016880018,0.004714587,-0.003026585
1758372120587,-30.589783,0.0016880018,0.004714587,-0.003026585
1758372120609,-30.588593,0.0016880018,0.004714587,-0.003026585
1758372120611,-30.587555,0.0016880018,0.004714587,-0.003026585
1758372120641,-30.587555,0.0017362927,0.0047984896,-0.003062197
1758372120644,-30.586975,0.0017362927,0.0047984896,-0.003062197
1758372120665,-30.586975,0.0015715541,0.0048028673,-0.003231313
1758372120674,-30.58319,0.0015715541,0.0048028673,-0.003231313
