timestamp,angle,cir_left,cir_right,diff
1758195225390,0.18618774,8.651888E-4,0.006863142,-0.005997953
1758195225391,0.18618774,8.651888E-4,0.006863142,-0.005997953
1758195225402,0.18618774,8.651888E-4,0.006863142,-0.005997953
1758195225430,0.18920898,8.5596356E-4,0.006679336,-0.0058233724
1758195225440,0.1897583,8.5596356E-4,0.006679336,-0.0058233724
1758195225441,0.1897583,8.847174E-4,0.0067569492,-0.005872232
1758195225481,0.19174194,8.847174E-4,0.0067569492,-0.005872232
1758195225514,0.18850708,9.091785E-4,0.0067153242,-0.0058061457
1758195225523,0.18713379,9.0915564E-4,0.0067462507,-0.005837095
1758195225525,0.18713379,9.0915564E-4,0.0067462507,-0.005837095
1758195225545,0.18444824,9.0915564E-4,0.0067462507,-0.005837095
1758195225555,0.18765259,9.0915564E-4,0.0067462507,-0.005837095
1758195225562,0.18765259,8.669776E-4,0.006663283,-0.0057963054
1758195225589,0.18811035,8.669776E-4,0.006663283,-0.0057963054
1758195225625,0.18811035,8.3952746E-4,0.0066022347,-0.0057627074
1758195225634,0.18481445,8.3952746E-4,0.0066022347,-0.0057627074
1758195225653,0.18621826,8.3952746E-4,0.0066022347,-0.0057627074
1758195225654,0.18621826,8.642393E-4,0.006786363,-0.005922124
1758195225655,0.18423462,8.642393E-4,0.006786363,-0.005922124
1758195225690,0.18423462,8.658663E-4,0.0067862817,-0.0059204153
1758195225691,0.18539429,8.658663E-4,0.0067862817,-0.0059204153
1758195225721,0.18344116,8.658663E-4,0.0067862817,-0.0059204153
1758195225722,0.18344116,8.8341255E-4,0.0067130947,-0.005829682
1758195225748,0.18331909,8.8341255E-4,0.0067130947,-0.005829682
1758195225781,0.18331909,8.903012E-4,0.006736792,-0.005846491
1758195225783,0.181427,8.903012E-4,0.006736792,-0.005846491
1758195225813,0.181427,9.142789E-4,0.006817461,-0.005903182
1758195225814,0.18325806,9.142789E-4,0.006817461,-0.005903182
1758195225815,0.14602661,9.142789E-4,0.006817461,-0.005903182
