timestamp,angle,cir_left,cir_right,diff
1758195135138,0.24945068,0.0024640113,0.00672251,-0.0042584985
1758195135152,0.2511902,0.0024640113,0.00672251,-0.0042584985
1758195135170,0.25299072,0.0024640113,0.00672251,-0.0042584985
1758195135171,0.25299072,0.0022819615,0.006741016,-0.0044590547
1758195135199,0.25448608,0.0022819615,0.006741016,-0.0044590547
1758195135225,0.25448608,0.0022527196,0.00676924,-0.0045165205
1758195135235,0.25631714,0.0022527196,0.00676924,-0.0045165205
1758195135259,0.2588501,0.0022527196,0.00676924,-0.0045165205
1758195135260,0.2588501,0.0022812888,0.006578874,-0.004297585
1758195135268,0.26080322,0.0022812888,0.006578874,-0.004297585
1758195135287,0.26080322,0.0023788633,0.006673802,-0.004294939
1758195135296,0.26519775,0.0023788633,0.006673802,-0.004294939
1758195135333,0.26519775,0.002327717,0.0066495086,-0.0043217917
1758195135334,0.27478027,0.002327717,0.0066495086,-0.0043217917
1758195135368,0.27478027,0.002434609,0.0067722634,-0.0043376544
1758195135369,0.28125,0.002434609,0.0067722634,-0.0043376544
1758195135402,0.28125,0.002295158,0.006782956,-0.0044877976
1758195135412,0.28530884,0.002295158,0.006782956,-0.0044877976
1758195135422,0.2876587,0.002295158,0.006782956,-0.0044877976
1758195135437,0.29101562,0.002295158,0.006782956,-0.0044877976
1758195135438,0.29101562,0.0023544435,0.0067323996,-0.004377956
1758195135463,0.29278564,0.0023544435,0.0067323996,-0.004377956
1758195135469,0.29360962,0.0023544435,0.0067323996,-0.004377956
1758195135492,0.29360962,0.0023062988,0.0068013654,-0.0044950666
1758195135501,0.29693604,0.0023062988,0.0068013654,-0.0044950666
1758195135510,0.29858398,0.0023062988,0.0068013654,-0.0044950666
1758195135534,0.29858398,0.0023446912,0.006998613,-0.004653922
1758195135542,0.30078125,0.0023446912,0.006998613,-0.004653922
1758195135552,0.3027649,0.0023446912,0.006998613,-0.004653922
1758195135575,0.3027649,0.0022939679,0.0069263964,-0.0046324283
1758195135583,0.3017273,0.0022939679,0.0069263964,-0.0046324283
1758195135593,0.3010559,0.0022939679,0.0069263964,-0.0046324283
1758195135617,0.3010559,0.0023165476,0.006801024,-0.0044844765
1758195135618,0.30136108,0.0023165476,0.006801024,-0.0044844765
1758195135639,0.30215454,0.0023165476,0.006801024,-0.0044844765
1758195135640,0.30215454,0.0022360126,0.006775647,-0.004539634
1758195135677,0.30880737,0.0022360126,0.006775647,-0.004539634
1758195135700,0.31445312,0.0022360126,0.006775647,-0.004539634
1758195135710,0.31549072,0.0022361244,0.0067387978,-0.0045026736
1758195135711,0.31549072,0.0022361244,0.0067387978,-0.0045026736
1758195135721,0.31549072,0.0022525657,0.0067446185,-0.004492053
1758195135749,0.31204224,0.0022525657,0.0067446185,-0.004492053
1758195135750,0.31204224,0.0022525657,0.0067446185,-0.004492053
1758195135769,0.31204224,0.0022633174,0.006661262,-0.0043979445
1758195135778,0.29055786,0.0022633174,0.006661262,-0.0043979445
1758195135803,0.29055786,0.002246415,0.0065729,-0.004326485
1758195135814,0.30514526,0.002246415,0.0065729,-0.004326485
1758195135823,0.30514526,0.002246415,0.0065729,-0.004326485
1758195135838,0.3126526,0.002246415,0.0065729,-0.004326485
1758195135839,0.3126526,0.0022988718,0.006568789,-0.0042699175
1758195135866,0.31936646,0.0022988718,0.006568789,-0.0042699175
1758195135869,0.32110596,0.0022988718,0.006568789,-0.0042699175
1758195135892,0.32110596,0.0022587557,0.0066520623,-0.0043933066
1758195135900,0.31774902,0.0022587557,0.0066520623,-0.0043933066
1758195135911,0.32073975,0.0022587557,0.0066520623,-0.0043933066
1758195135934,0.32073975,0.0022350696,0.0065798163,-0.0043447465
1758195135942,0.33398438,0.0022350696,0.0065798163,-0.0043447465
1758195135976,0.33398438,0.0022376876,0.0065414254,-0.0043037375
1758195135977,0.33761597,0.0022376876,0.0065414254,-0.0043037375
1758195135994,0.34725952,0.0022376876,0.0065414254,-0.0043037375
1758195135999,0.34725952,0.0022934552,0.0065703155,-0.0042768605
1758195136010,0.37850952,0.0022934552,0.0065703155,-0.0042768605
1758195136029,0.4420166,0.0022934552,0.0065703155,-0.0042768605
1758195136035,0.4420166,0.0022484683,0.006648136,-0.0043996675
1758195136055,0.5543518,0.0022484683,0.006648136,-0.0043996675
1758195136087,0.5543518,0.0022146609,0.006644159,-0.004429498
1758195136098,0.7136841,0.0022146609,0.006644159,-0.004429498
1758195136113,1.0971375,0.0022146609,0.006644159,-0.004429498
1758195136115,1.0971375,0.0022146609,0.006644159,-0.004429498
1758195136118,1.0971375,0.0024058004,0.0067127016,-0.0043069012
1758195136139,1.2818298,0.0024058004,0.0067127016,-0.0043069012
1758195136171,1.2818298,0.0024598483,0.006724243,-0.0042643948
1758195136182,1.5768433,0.0024598483,0.006724243,-0.0042643948
1758195136197,1.6694031,0.0024598483,0.006724243,-0.0042643948
1758195136199,1.6694031,0.0024601715,0.0066826483,-0.004222477
1758195136212,1.7930603,0.0024601715,0.0066826483,-0.004222477
1758195136236,1.987854,0.0024601715,0.0066826483,-0.004222477
1758195136237,1.987854,0.0025620924,0.0066123675,-0.0040502753
1758195136253,2.1936035,0.0025620924,0.0066123675,-0.0040502753
1758195136278,2.1936035,0.0024715208,0.006526051,-0.0040545305
1758195136279,2.3857727,0.0024715208,0.006526051,-0.0040545305
1758195136294,2.560669,0.0024715208,0.006526051,-0.0040545305
1758195136319,2.560669,0.0024906674,0.0065345955,-0.0040439283
1758195136329,2.7326355,0.0024906674,0.0065345955,-0.0040439283
1758195136338,2.9433594,0.0024906674,0.0065345955,-0.0040439283
1758195136368,2.9433594,0.0026114474,0.0066091674,-0.00399772
1758195136378,3.1841125,0.0026114474,0.0066091674,-0.00399772
1758195136394,3.3953552,0.0026114474,0.0066091674,-0.00399772
1758195136396,3.597412,0.0026114474,0.0066091674,-0.00399772
1758195136397,3.597412,0.0024157614,0.0067039058,-0.0042881444
1758195136410,3.782318,0.0024157614,0.0067039058,-0.0042881444
1758195136433,3.9965515,0.0024157614,0.0067039058,-0.0042881444
1758195136435,3.9965515,0.0024859735,0.0067716595,-0.0042856857
1758195136459,4.2770996,0.0024859735,0.0067716595,-0.0042856857
1758195136470,4.6028137,0.0024859735,0.0067716595,-0.0042856857
1758195136476,4.6028137,0.0023819972,0.006909671,-0.0045276736
1758195136495,4.9132996,0.0023819972,0.006909671,-0.0045276736
1758195136520,5.1845703,0.0023819972,0.006909671,-0.0045276736
1758195136522,5.1845703,0.0020165208,0.006937589,-0.0049210684
1758195136544,5.45932,0.0020165208,0.006937589,-0.0049210684
1758195136554,5.6866455,0.0020165208,0.006937589,-0.0049210684
1758195136557,5.6866455,0.0021141404,0.006904898,-0.004790758
1758195136580,5.9193726,0.0021141404,0.006904898,-0.004790758
1758195136611,5.9193726,0.0017869857,0.0068912627,-0.0051042773
1758195136612,6.424103,0.0017869857,0.0068912627,-0.0051042773
1758195136637,6.7044373,0.0017869857,0.0068912627,-0.0051042773
1758195136638,6.7044373,0.0015483546,0.006862352,-0.0053139976
1758195136652,7.010742,0.0015483546,0.006862352,-0.0053139976
1758195136677,7.010742,0.001617956,0.006840365,-0.005222409
1758195136686,7.3061523,0.001617956,0.006840365,-0.005222409
1758195136710,8.034546,0.001617956,0.006840365,-0.005222409
1758195136720,8.034546,0.001617956,0.006840365,-0.005222409
1758195136729,8.034546,0.0013524548,0.006689217,-0.0053367624
1758195136739,8.405273,0.0013524548,0.006689217,-0.0053367624
1758195136770,8.405273,0.0014493442,0.006657923,-0.005208579
1758195136780,9.194733,0.0014493442,0.006657923,-0.005208579
1758195136795,9.553894,0.0014493442,0.006657923,-0.005208579
1758195136796,9.553894,0.001363145,0.0066546667,-0.0052915215
1758195136813,9.904663,0.001363145,0.0066546667,-0.0052915215
1758195136838,10.255646,0.001363145,0.0066546667,-0.0052915215
1758195136840,10.255646,0.0014849566,0.006635922,-0.0051509654
1758195136864,10.590424,0.0014849566,0.006635922,-0.0051509654
1758195136886,10.590424,0.001581548,0.006621748,-0.0050402004
1758195136895,11.372314,0.001581548,0.006621748,-0.0050402004
1758195136907,11.372314,0.001581548,0.006621748,-0.0050402004
1758195136920,11.372314,0.0020039785,0.006618166,-0.0046141874
1758195136921,11.754913,0.0020039785,0.006618166,-0.0046141874
1758195136935,12.149231,0.0020039785,0.006618166,-0.0046141874
1758195136959,12.149231,0.0017389067,0.0067375028,-0.004998596
1758195136960,12.569611,0.0017389067,0.0067375028,-0.004998596
1758195136980,13.012512,0.0017389067,0.0067375028,-0.004998596
1758195137010,13.012512,0.0016281842,0.0068247016,-0.0051965173
1758195137011,14.114227,0.0016281842,0.0068247016,-0.0051965173
1758195137032,14.598663,0.0016281842,0.0068247016,-0.0051965173
1758195137035,14.598663,0.001458369,0.006928494,-0.005470125
