timestamp,angle,cir_left,cir_right,diff
1758172663925,29.792603,1.15934505E-4,0.001334751,-0.0012188165
1758172663957,29.79483,1.15934505E-4,0.001334751,-0.0012188165
1758172663968,29.79364,1.15934505E-4,0.001334751,-0.0012188165
1758172663987,29.790894,9.5454474E-5,0.001388978,-0.0012935235
1758172663998,29.790894,9.5454474E-5,0.001388978,-0.0012935235
1758172664024,29.790894,1.0661174E-4,0.0013839289,-0.0012773172
1758172664035,29.788208,1.0661174E-4,0.0013839289,-0.0012773172
1758172664051,29.79184,1.0661174E-4,0.0013839289,-0.0012773172
1758172664062,29.79184,1.2812375E-4,0.0012619268,-0.001133803
1758172664072,29.791046,1.2812375E-4,0.0012619268,-0.001133803
1758172664108,29.791046,9.7652344E-5,0.0012979297,-0.0012002774
1758172664118,29.790405,9.7652344E-5,0.0012979297,-0.0012002774
1758172664132,29.790405,1.01086975E-4,0.0013631335,-0.0012620466
1758172664141,29.786835,1.01086975E-4,0.0013631335,-0.0012620466
1758172664152,29.788666,1.01086975E-4,0.0013631335,-0.0012620466
1758172664181,29.788666,9.132608E-5,0.0012942529,-0.0012029269
1758172664191,29.789581,9.132608E-5,0.0012942529,-0.0012029269
1758172664192,29.789581,9.132608E-5,0.0012942529,-0.0012029269
1758172664215,29.789581,1.0116238E-4,0.0012771251,-0.0011759627
1758172664216,29.79486,1.0116238E-4,0.0012771251,-0.0011759627
1758172664227,29.795654,1.0116238E-4,0.0012771251,-0.0011759627
1758172664267,29.795654,1.1073004E-4,0.001270077,-0.0011593469
1758172664277,29.790588,1.1073004E-4,0.001270077,-0.0011593469
1758172664292,29.790588,1.1135025E-4,0.001220524,-0.0011091738
1758172664301,29.792267,1.1135025E-4,0.001220524,-0.0011091738
1758172664307,29.790924,1.1135025E-4,0.001220524,-0.0011091738
1758172664342,29.790924,7.562719E-5,0.0011765123,-0.0011008851
1758172664353,29.79245,7.562719E-5,0.0011765123,-0.0011008851
1758172664367,29.795044,7.562719E-5,0.0011765123,-0.0011008851
1758172664368,29.795044,9.019212E-5,0.0012006067,-0.0011104146
1758172664396,29.79419,9.019212E-5,0.0012006067,-0.0011104146
1758172664406,29.79419,7.908537E-5,0.001369289,-0.0012902037
1758172664407,29.79419,7.908537E-5,0.001369289,-0.0012902037
1758172664427,29.792633,7.908537E-5,0.001369289,-0.0012902037
1758172664467,29.792633,1.0368222E-4,0.0013811168,-0.0012774346
1758172664477,29.791992,1.0368222E-4,0.0013811168,-0.0012774346
1758172664491,29.791992,1.0416387E-4,0.0014101638,-0.0013059999
1758172664501,29.795685,1.0416387E-4,0.0014101638,-0.0013059999
1758172664507,29.477295,1.0416387E-4,0.0014101638,-0.0013059999
1758172664543,29.477295,1.11873225E-4,0.0012848604,-0.0011729872
1758172664553,29.755798,1.11873225E-4,0.0012848604,-0.0011729872
1758172664567,29.877563,1.11873225E-4,0.0012848604,-0.0011729872
1758172664568,29.877563,1.14474526E-4,0.0013668737,-0.0012523992
1758172664597,29.752197,1.14474526E-4,0.0013668737,-0.0012523992
1758172664624,29.752197,9.9445686E-5,0.0012797676,-0.0011803219
1758172664634,29.507263,9.9445686E-5,0.0012797676,-0.0011803219
1758172664644,29.507263,9.9445686E-5,0.0012797676,-0.0011803219
1758172664659,29.507263,1.2951856E-4,0.0012873637,-0.0011578451
1758172664660,30.037476,1.2951856E-4,0.0012873637,-0.0011578451
1758172664667,30.132263,1.2951856E-4,0.0012873637,-0.0011578451
1758172664690,30.132263,1.17250136E-4,0.001104512,-9.872619E-4
1758172664691,30.140045,1.17250136E-4,0.001104512,-9.872619E-4
1758172664726,30.092194,1.17250136E-4,0.001104512,-9.872619E-4
1758172664727,30.092194,1.01871374E-4,0.0012236758,-0.0011218045
1758172664728,30.15689,1.01871374E-4,0.0012236758,-0.0011218045
1758172664769,30.582336,1.01871374E-4,0.0012236758,-0.0011218045
1758172664770,30.582336,1.846613E-4,0.00121127,-0.0010266087
1758172664810,31.939209,1.846613E-4,0.00121127,-0.0010266087
1758172664812,31.939209,5.2159047E-4,0.0012786431,-7.570527E-4
1758172664847,33.13919,5.2159047E-4,0.0012786431,-7.570527E-4
1758172664848,33.13919,5.2159047E-4,0.0012786431,-7.570527E-4
1758172664866,33.13919,3.6812064E-4,0.0012886204,-9.204998E-4
1758172664888,34.193665,3.6812064E-4,0.0012886204,-9.204998E-4
1758172664890,34.193665,4.8590905E-4,0.0011980782,-7.121691E-4
1758172664922,34.681793,4.8590905E-4,0.0011980782,-7.121691E-4
1758172664943,34.681793,5.845989E-4,0.0011720082,-5.874093E-4
1758172664944,35.152954,5.845989E-4,0.0011720082,-5.874093E-4
1758172664947,35.604828,5.845989E-4,0.0011720082,-5.874093E-4
1758172664978,35.604828,3.972034E-4,0.0011655092,-7.6830585E-4
1758172664988,36.053375,3.972034E-4,0.0011655092,-7.6830585E-4
1758172665002,36.45703,3.972034E-4,0.0011655092,-7.6830585E-4
1758172665008,36.886383,3.972034E-4,0.0011655092,-7.6830585E-4
