timestamp,angle,cir_left,cir_right,diff
1758195030974,30.292969,1.0319615E-4,0.0015022006,-0.0013990045
1758195030996,30.292969,1.1502572E-4,0.001601084,-0.0014860583
1758195031007,30.28717,1.1502572E-4,0.001601084,-0.0014860583
1758195031040,30.28717,1.3025054E-4,0.0015424322,-0.0014121816
1758195031042,30.291382,1.3025054E-4,0.0015424322,-0.0014121816
1758195031051,30.29248,1.3025054E-4,0.0015424322,-0.0014121816
1758195031080,30.29248,1.2835108E-4,0.0015290094,-0.0014006584
1758195031090,30.292023,1.2835108E-4,0.0015290094,-0.0014006584
1758195031114,30.291687,1.2835108E-4,0.0015290094,-0.0014006584
1758195031115,30.292175,1.3327833E-4,0.0015389282,-0.0014056499
1758195031138,30.287628,1.3327833E-4,0.0015389282,-0.0014056499
1758195031139,30.287628,1.267173E-4,0.0014715375,-0.0013448203
1758195031172,30.291168,1.267173E-4,0.0014715375,-0.0013448203
1758195031173,30.291168,1.267173E-4,0.0014715375,-0.0013448203
1758195031200,30.291168,1.3081972E-4,0.0015260674,-0.0013952476
1758195031209,30.296875,1.3081972E-4,0.0015260674,-0.0013952476
1758195031220,30.296875,1.3081972E-4,0.0015260674,-0.0013952476
1758195031250,30.296875,1.1681918E-4,0.0015907375,-0.0014739183
1758195031251,30.296783,1.1681918E-4,0.0015907375,-0.0014739183
1758195031252,30.296783,1.1681918E-4,0.0015907375,-0.0014739183
1758195031257,30.296783,1.19470875E-4,0.0014987234,-0.0013792525
1758195031288,30.297516,1.19470875E-4,0.0014987234,-0.0013792525
1758195031290,30.301178,1.19470875E-4,0.0014987234,-0.0013792525
1758195031315,30.301178,1.2058697E-4,0.0015146408,-0.0013940538
1758195031316,30.29956,1.2058697E-4,0.0015146408,-0.0013940538
1758195031338,30.29956,1.6203088E-4,0.0015113103,-0.0013492794
1758195031339,30.29892,1.6203088E-4,0.0015113103,-0.0013492794
1758195031376,30.295074,1.6203088E-4,0.0015113103,-0.0013492794
1758195031377,30.295074,1.5251731E-4,0.0016491793,-0.0014966619
1758195031408,30.2948,1.5251731E-4,0.0016491793,-0.0014966619
1758195031431,30.299316,1.5251731E-4,0.0016491793,-0.0014966619
1758195031441,30.299316,1.8349553E-4,0.0015634632,-0.0013799677
1758195031449,30.302277,1.8349553E-4,0.0015634632,-0.0013799677
1758195031467,30.302277,1.3620128E-4,0.0015165136,-0.0013803124
