timestamp,angle,cir_left,cir_right,diff
1758194978873,0.07275581,1.0602517E-4,0.0018335105,-0.0017274853
1758194978905,0.06636524,1.10397734E-4,0.0017580158,-0.0016476181
1758194978925,0.057096243,1.10397734E-4,0.0017580158,-0.0016476181
1758194978935,0.06455326,1.10397734E-4,0.0017580158,-0.0016476181
1758194978952,0.07174301,1.10397734E-4,0.0017580158,-0.0016476181
1758194978956,0.07174301,1.0196504E-4,0.0016550445,-0.0015530795
1758194978979,0.065433264,1.0196504E-4,0.0016550445,-0.0015530795
1758194979014,0.065433264,8.444243E-5,0.0017060905,-0.0016216481
1758194979025,0.064930916,1.0318022E-4,0.0017617245,-0.0016585443
1758194979049,0.064930916,1.0318022E-4,0.0017617245,-0.0016585443
1758194979059,0.06481004,1.0318022E-4,0.0017617245,-0.0016585443
1758194979061,0.06481004,8.594715E-5,0.0017640266,-0.0016780795
1758194979098,0.06584358,8.594715E-5,0.0017640266,-0.0016780795
1758194979100,0.06584358,1.129562E-4,0.0018339615,-0.0017210053
1758194979131,0.06744909,1.129562E-4,0.0018339615,-0.0017210053
1758194979155,0.06744909,1.129562E-4,0.0018339615,-0.0017210053
1758194979157,0.07035923,9.712357E-5,0.0016053704,-0.0015082469
1758194979183,0.06726456,9.712357E-5,0.0016053704,-0.0015082469
1758194979185,0.06726456,7.4622294E-5,0.0018737781,-0.0017991557
1758194979189,0.069591045,7.4622294E-5,0.0018737781,-0.0017991557
1758194979224,0.06636596,7.4622294E-5,0.0018737781,-0.0017991557
1758194979256,0.06636596,8.62912E-5,0.001830906,-0.0017446148
1758194979267,0.06768918,8.62912E-5,0.001830906,-0.0017446148
1758194979292,0.06768918,8.7763445E-5,0.0016376114,-0.001549848
1758194979304,0.06941438,8.7763445E-5,0.0016376114,-0.001549848
1758194979305,0.06941438,9.84076E-5,0.0017151121,-0.0016167045
1758194979348,0.0704453,9.84076E-5,0.0017151121,-0.0016167045
1758194979350,0.0704453,1.1578572E-4,0.0018832653,-0.0017674796
1758194979373,0.069518566,1.1578572E-4,0.0018832653,-0.0017674796
1758194979387,0.06997466,1.1578572E-4,0.0018832653,-0.0017674796
1758194979388,0.06997466,7.583152E-5,0.001687826,-0.0016119945
1758194979389,0.07021046,7.583152E-5,0.001687826,-0.0016119945
1758194979421,0.06755996,7.583152E-5,0.001687826,-0.0016119945
1758194979423,0.06755996,9.456032E-5,0.0016394533,-0.001544893
1758194979458,0.07132673,9.456032E-5,0.0016394533,-0.001544893
1758194979460,0.07132673,9.456032E-5,0.0016394533,-0.001544893
1758194979461,0.07132673,9.0139925E-5,0.0017403751,-0.0016502352
1758194979499,0.07252407,9.0139925E-5,0.0017403751,-0.0016502352
1758194979531,0.07252407,9.529072E-5,0.001545868,-0.0014505773
1758194979541,0.07194185,7.5649485E-5,0.0016586018,-0.0015829523
1758194979573,0.07194185,7.5649485E-5,0.0016586018,-0.0015829523
1758194979583,0.07451582,7.5649485E-5,0.0016586018,-0.0015829523
1758194979614,0.07451582,9.223955E-5,0.0017184531,-0.0016262135
1758194979623,0.06945419,9.223955E-5,0.0017184531,-0.0016262135
1758194979625,0.06945419,8.318115E-5,0.0017515281,-0.0016683469
1758194979666,0.17756629,8.318115E-5,0.0017515281,-0.0016683469
1758194979699,0.17756629,8.079205E-5,0.0018216431,-0.0017408511
1758194979716,-0.0066506863,8.079205E-5,0.0018216431,-0.0017408511
1758194979726,-0.0066506863,8.8867884E-5,0.001751405,-0.0016625371
1758194979741,-0.0066506863,1.5276391E-4,0.0016940368,-0.0015412729
1758194979754,0.026989937,1.5276391E-4,0.0016940368,-0.0015412729
1758194979766,0.080472946,1.5276391E-4,0.0016940368,-0.0015412729
1758194979796,0.080472946,2.3709373E-4,0.0017480484,-0.0015109546
1758194979805,0.23975897,2.3709373E-4,0.0017480484,-0.0015109546
1758194979808,0.23430204,2.3709373E-4,0.0017480484,-0.0015109546
1758194979837,0.23430204,8.2069906E-5,0.001683306,-0.001601236
1758194979849,0.2734475,8.2069906E-5,0.001683306,-0.001601236
1758194979868,0.35173392,8.2069906E-5,0.001683306,-0.001601236
1758194979879,0.43437243,1.1971054E-4,0.001804815,-0.0016851044
1758194979903,0.49261165,1.1971054E-4,0.001804815,-0.0016851044
1758194979905,0.49261165,1.3131641E-4,0.0017688209,-0.0016375046
1758194979908,0.5344608,1.3131641E-4,0.0017688209,-0.0016375046
1758194979933,0.4858055,1.3131641E-4,0.0017688209,-0.0016375046
1758194979951,0.4858055,9.605846E-5,0.0017143404,-0.0016182819
1758194979961,0.48733974,9.605846E-5,0.0017143404,-0.0016182819
1758194979986,0.5276575,9.605846E-5,0.0017143404,-0.0016182819
1758194979988,0.5276575,8.81759E-5,0.0017855923,-0.0016974164
1758194979989,0.53662586,8.81759E-5,0.0017855923,-0.0016974164
1758194980016,0.5950589,8.81759E-5,0.0017855923,-0.0016974164
1758194980037,0.5950589,1.4776648E-4,0.0017652976,-0.0016175312
1758194980038,0.6943898,1.4776648E-4,0.0017652976,-0.0016175312
1758194980066,0.80882406,1.4776648E-4,0.0017652976,-0.0016175312
1758194980091,0.80882406,1.1529436E-4,0.0017813194,-0.001666025
1758194980102,0.91822624,1.1529436E-4,0.0017813194,-0.001666025
1758194980125,0.91822624,9.101893E-5,0.0017917058,-0.0017006869
1758194980135,1.0904117,9.101893E-5,0.0017917058,-0.0017006869
1758194980137,1.0904117,9.101893E-5,0.0017917058,-0.0017006869
1758194980139,1.0904117,1.2334176E-4,0.0017671937,-0.0016438519
1758194980175,1.5773664,1.2334176E-4,0.0017671937,-0.0016438519
1758194980177,1.5773664,1.2334176E-4,0.0017671937,-0.0016438519
1758194980180,1.5773664,1.5953433E-4,0.0018006373,-0.0016411031
1758194980217,2.4563413,1.5953433E-4,0.0018006373,-0.0016411031
1758194980238,2.8565989,1.5953433E-4,0.0018006373,-0.0016411031
1758194980240,2.8565989,1.6366155E-4,0.00174764,-0.0015839784
1758194980273,2.8565989,1.7143042E-4,0.0018006968,-0.0016292664
1758194980275,3.6158075,1.7143042E-4,0.0018006968,-0.0016292664
1758194980298,3.6158075,2.7125556E-4,0.0016851394,-0.0014138839
1758194980299,3.9706273,2.7125556E-4,0.0016851394,-0.0014138839
1758194980323,4.3728914,2.7125556E-4,0.0016851394,-0.0014138839
1758194980355,4.3728914,2.2097291E-4,0.0016928129,-0.00147184
1758194980365,5.3682885,2.2097291E-4,0.0016928129,-0.00147184
1758194980380,5.3682885,4.118729E-4,0.0017305403,-0.0013186674
1758194980381,5.841145,4.118729E-4,0.0017305403,-0.0013186674
1758194980407,6.3585067,4.118729E-4,0.0017305403,-0.0013186674
1758194980427,6.8224683,4.118729E-4,0.0017305403,-0.0013186674
1758194980439,6.8224683,2.0842499E-4,0.0017329957,-0.0015245707
1758194980440,7.2218747,2.0842499E-4,0.0017329957,-0.0015245707
1758194980470,7.2218747,2.3700405E-4,0.0016869773,-0.0014499733
1758194980479,8.0784855,2.3700405E-4,0.0016869773,-0.0014499733
1758194980494,8.633486,2.3700405E-4,0.0016869773,-0.0014499733
1758194980499,8.633486,3.232325E-4,0.0016308597,-0.0013076272
1758194980523,9.159122,3.232325E-4,0.0016308597,-0.0013076272
1758194980554,9.159122,2.0113547E-4,0.0016678319,-0.0014666964
1758194980564,9.937527,2.0113547E-4,0.0016678319,-0.0014666964
1758194980579,10.329582,2.0113547E-4,0.0016678319,-0.0014666964
1758194980580,10.329582,1.8118069E-4,0.0015499182,-0.0013687375
1758194980608,10.736208,1.8118069E-4,0.0015499182,-0.0013687375
1758194980629,11.116028,1.8118069E-4,0.0015499182,-0.0013687375
1758194980639,11.495731,1.8030315E-4,0.0016604429,-0.0014801398
1758194980651,11.823935,1.8030315E-4,0.0016604429,-0.0014801398
1758194980669,11.823935,1.6083915E-4,0.0015856787,-0.0014248395
1758194980679,12.115107,1.6083915E-4,0.0015856787,-0.0014248395
1758194980704,12.41021,1.6083915E-4,0.0015856787,-0.0014248395
1758194980706,12.41021,2.0217735E-4,0.001568327,-0.0013661496
1758194980708,12.782486,2.0217735E-4,0.001568327,-0.0013661496
1758194980733,13.260576,2.0217735E-4,0.001568327,-0.0013661496
1758194980756,13.260576,1.9655832E-4,0.0014790777,-0.0012825194
1758194980759,13.7725315,1.9655832E-4,0.0014790777,-0.0012825194
1758194980782,14.244631,1.9655832E-4,0.0014790777,-0.0012825194
1758194980784,14.244631,3.0369728E-4,0.0014563559,-0.0011526586
1758194980818,15.031837,3.0369728E-4,0.0014563559,-0.0011526586
1758194980821,15.031837,2.3521316E-4,0.001387931,-0.0011527179
1758194980858,15.817127,2.3521316E-4,0.001387931,-0.0011527179
1758194980881,15.817127,2.943176E-4,0.001487615,-0.0011932974
1758194980894,16.84822,2.943176E-4,0.001487615,-0.0011932974
1758194980911,17.57752,2.943176E-4,0.001487615,-0.0011932974
1758194980924,17.57752,3.4946037E-4,0.0014858692,-0.0011364088
1758194980936,18.307104,3.4946037E-4,0.0014858692,-0.0011364088
1758194980940,18.307104,4.9334543E-4,0.0014259712,-9.326257E-4
1758194980975,19.67932,4.9334543E-4,0.0014259712,-9.326257E-4
1758194980977,19.67932,5.309407E-4,0.0013692399,-8.3829917E-4
1758194981008,20.380106,5.309407E-4,0.0013692399,-8.3829917E-4
1758194981010,20.997383,5.309407E-4,0.0013692399,-8.3829917E-4
1758194981037,20.997383,5.103383E-4,0.0015185124,-0.0010081741
1758194981047,21.495068,5.103383E-4,0.0015185124,-0.0010081741
1758194981049,21.957075,5.103383E-4,0.0015185124,-0.0010081741
1758194981080,21.957075,4.2931587E-4,0.0015379335,-0.0011086176
1758194981090,22.410854,4.2931587E-4,0.0015379335,-0.0011086176
1758194981105,22.887222,4.2931587E-4,0.0015379335,-0.0011086176
1758194981107,22.887222,2.9438763E-4,0.0016507611,-0.0013563735
1758194981108,23.357243,2.9438763E-4,0.0016507611,-0.0013563735
1758194981141,23.357243,4.093876E-4,0.001702312,-0.0012929244
1758194981141,23.861526,4.093876E-4,0.001702312,-0.0012929244
1758194981166,24.42324,4.093876E-4,0.001702312,-0.0012929244
1758194981168,25.032738,4.093876E-4,0.001702312,-0.0012929244
1758194981188,25.032738,5.409129E-4,0.0016408825,-0.0010999695
1758194981207,25.660719,5.409129E-4,0.0016408825,-0.0010999695
1758194981210,26.218838,5.409129E-4,0.0016408825,-0.0010999695
1758194981229,26.218838,3.6101806E-4,0.0017821473,-0.0014211293
1758194981239,26.708633,3.6101806E-4,0.0017821473,-0.0014211293
1758194981265,27.145393,3.6101806E-4,0.0017821473,-0.0014211293
1758194981267,27.145393,3.9106363E-4,0.0017831717,-0.001392108
1758194981280,27.591883,3.9106363E-4,0.0017831717,-0.001392108
1758194981292,28.047327,3.9106363E-4,0.0017831717,-0.001392108
1758194981312,28.047327,2.956467E-4,0.0017593527,-0.001463706
