timestamp,angle,cir_left,cir_right,diff
1758172626359,-0.04099512,7.90712E-5,0.0012947959,-0.0012157247
1758172626370,-0.04099512,6.5221866E-5,0.0012720483,-0.0012068264
1758172626388,-0.049091697,6.5221866E-5,0.0012720483,-0.0012068264
1758172626399,-0.049091697,6.5221866E-5,0.0012720483,-0.0012068264
1758172626425,-0.049091697,9.733266E-5,0.0012019104,-0.0011045778
1758172626436,-0.048059344,9.733266E-5,0.0012019104,-0.0011045778
1758172626460,-0.04725325,9.733266E-5,0.0012019104,-0.0011045778
1758172626469,-0.04671681,1.1091456E-4,0.0012311116,-0.001120197
1758172626480,-0.04671681,1.1091456E-4,0.0012311116,-0.001120197
1758172626493,-0.04671681,9.275773E-5,0.0012689964,-0.0011762386
1758172626504,-0.042669773,9.275773E-5,0.0012689964,-0.0011762386
1758172626515,-0.04396355,9.275773E-5,0.0012689964,-0.0011762386
1758172626544,-0.04396355,7.408918E-5,0.0013499091,-0.00127582
1758172626554,-0.044934392,7.408918E-5,0.0013499091,-0.00127582
1758172626565,-0.044934392,7.408918E-5,0.0013499091,-0.00127582
1758172626582,-0.044934392,9.155873E-5,0.001254181,-0.0011626224
1758172626595,-0.047345877,9.155873E-5,0.001254181,-0.0011626224
1758172626619,-0.047345877,9.155873E-5,0.001254181,-0.0011626224
1758172626629,-0.04657638,9.855864E-5,0.0013497876,-0.001251229
1758172626640,-0.04657638,9.855864E-5,0.0013497876,-0.001251229
1758172626654,-0.04657638,7.8842684E-5,0.0013039008,-0.0012250582
1758172626655,-0.045086503,7.8842684E-5,0.0013039008,-0.0012250582
1758172626683,-0.046001792,7.8842684E-5,0.0013039008,-0.0012250582
1758172626686,-0.046001792,9.025315E-5,0.0013061495,-0.0012158963
1758172626711,-0.042334557,9.025315E-5,0.0013061495,-0.0012158963
1758172626722,-0.03967738,9.025315E-5,0.0013061495,-0.0012158963
1758172626724,-0.03967738,8.502664E-5,0.0012869094,-0.0012018828
1758172626727,-0.04401529,8.502664E-5,0.0012869094,-0.0012018828
1758172626762,-0.04181969,8.502664E-5,0.0012869094,-0.0012018828
1758172626766,-0.04181969,9.3353374E-5,0.0013400344,-0.0012466811
1758172626767,-0.04250598,9.3353374E-5,0.0013400344,-0.0012466811
1758172626794,-0.040062547,9.3353374E-5,0.0013400344,-0.0012466811
1758172626828,-0.040062547,9.26838E-5,0.001238045,-0.0011453612
1758172626839,-0.04172933,9.26838E-5,0.001238045,-0.0011453612
1758172626852,-0.04172933,8.5885746E-5,0.0012966644,-0.0012107786
1758172626853,-0.038357496,8.5885746E-5,0.0012966644,-0.0012107786
1758172626872,-0.041336775,8.5885746E-5,0.0012966644,-0.0012107786
1758172626901,-0.041336775,8.120949E-5,0.0013043592,-0.0012231497
1758172626911,-0.044203997,8.120949E-5,0.0013043592,-0.0012231497
1758172626914,-0.044203997,8.120949E-5,0.0013043592,-0.0012231497
1758172626937,-0.044203997,1.0625856E-4,0.0012497295,-0.001143471
1758172626947,-0.043715477,1.0625856E-4,0.0012497295,-0.001143471
1758172626957,-0.043715477,1.0625856E-4,0.0012497295,-0.001143471
1758172626971,-0.043715477,9.434376E-5,0.0012566103,-0.0011622665
1758172626972,-0.041537166,9.434376E-5,0.0012566103,-0.0011622665
1758172627000,-0.039700866,9.434376E-5,0.0012566103,-0.0011622665
1758172627028,-0.039700866,1.1520051E-4,0.0013372387,-0.0012220382
1758172627052,0.06602073,9.930312E-5,0.0012010197,-0.0011017167
1758172627062,-0.007262349,9.930312E-5,0.0012010197,-0.0011017167
1758172627093,-0.07512987,9.930312E-5,0.0012010197,-0.0011017167
1758172627094,-0.07512987,6.8697336E-5,0.0012363654,-0.001167668
1758172627115,-0.080338836,6.8697336E-5,0.0012363654,-0.001167668
1758172627144,-0.080338836,8.456262E-5,0.0012455884,-0.0011610258
1758172627155,-0.032268643,8.456262E-5,0.0012455884,-0.0011610258
1758172627165,-0.032268643,8.456262E-5,0.0012455884,-0.0011610258
